num_course,dat_course,cod_taxi,cod_client,typ_client,typ_chauffeur,offre_commerciale,note_eval,commentaire,sentiment_global,categorie,sentiment_categorie,verbatim_cle
298245641,2024-05-13,7488,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"le pire voyage depuis des  années, voiture en retard, ne répondant pas au télephone, pas de paiment possible avec application G7, pas de Wifi, dépose à Orly 4 sous pretexte que orly 2 était-encombré, ce qui n´était pas le cas. Bref un chauffeur, pas fiable, qui raconte des histoires et dont le véhicule n´est pas en état.",-1.0,VEHICULE_CONFORT,-1.0,"le pire voyage depuis des années, voiture en retard, ne répondant pas au télephone, pas de paiment possible avec application G7, pas de Wifi, dépose à Orly 4 sous pretexte que orly 2 était-encombré"
298271690,2024-05-13,9799,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,14.60 € au compteur en arrivant à destination 20.70 € facturé par le chauffeur ! On appel cela de la malhonnêteté ! Honteux !,-1.0,PRIX_FACTURATION,-1.0,14.60 € au compteur en arrivant à destination 20.70 € facturé par le chauffeur ! On appel cela de la malhonnêteté ! Honteux !
298255566,2024-05-13,7020,695449,40-CLIENT VAD+ AVEC ATTENTE,Club affaires,Autres,5.00,Chauffeur au top,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur au top
298258913,2024-05-13,7908,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,Tres bon conducteur,0.9,CHAUFFEUR_CONDUITE,0.9,Tres bon conducteur
298269962,2024-05-13,12666,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Trajet très optimisé. Chauffeur accueillant et sympathique,1.0,TRAJET_ITINERAIRE,1.0,Trajet très optimisé. Chauffeur accueillant et sympathique
298269962,2024-05-13,12666,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Trajet très optimisé. Chauffeur accueillant et sympathique,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Trajet très optimisé. Chauffeur accueillant et sympathique
298272166,2024-05-13,4586,695331,91-G7+ ET G7VAN,Service plus,Grand Public,1.00,Chauffeur tendu à 7h du mat autant changer de travail ....,-1.0,CHAUFFEUR_COMPORTEMENT,-1.0,Chauffeur tendu à 7h du mat autant changer de travail ....
298249390,2024-05-13,3929,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Excellent driver,1.0,CHAUFFEUR_CONDUITE,1.0,Excellent driver
298242548,2024-05-13,1265,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Une course parfaite avec un chauffeur agréable,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Une course parfaite avec un chauffeur agréable
298247828,2024-05-13,3919,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Chauffeur pas sympathique et soit disant n'a pas trouvé le numéro dans la rue et s'est arrêté au bout de la rue alors que les autres chauffeurs trouvent toujours,-0.8,CHAUFFEUR_COMPORTEMENT,-1.0,Chauffeur pas sympathique et soit disant n'a pas trouvé le numéro dans la rue et s'est arrêté au bout de la rue
298247828,2024-05-13,3919,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Chauffeur pas sympathique et soit disant n'a pas trouvé le numéro dans la rue et s'est arrêté au bout de la rue alors que les autres chauffeurs trouvent toujours,-0.8,TRAJET_ITINERAIRE,-0.6,Chauffeur pas sympathique et soit disant n'a pas trouvé le numéro dans la rue et s'est arrêté au bout de la rue
298219774,2024-05-13,12032,607658,55-HORIZON,Service plus,Grand Public,4.00,"Attente 1/2h sur l'horaire prévu.... Pour un taxi conventionné en vue d'une intervention chirurgicale par un professeur, c'est vraiment stressant.|Chauffeur sérieux et sympathique.",0.4,PONCTUALITE,-1.0,Attente 1/2h sur l'horaire prévu.... c'est vraiment stressant. Chauffeur sérieux et sympathique.
298219774,2024-05-13,12032,607658,55-HORIZON,Service plus,Grand Public,4.00,"Attente 1/2h sur l'horaire prévu.... Pour un taxi conventionné en vue d'une intervention chirurgicale par un professeur, c'est vraiment stressant.|Chauffeur sérieux et sympathique.",0.4,CHAUFFEUR_COMPORTEMENT,1.0,Attente 1/2h sur l'horaire prévu.... c'est vraiment stressant. Chauffeur sérieux et sympathique.
298266242,2024-05-12,2298,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"Chauffeur détestable, agressif et injurieux",-1.0,CHAUFFEUR_COMPORTEMENT,-1.0,"Chauffeur détestable, agressif et injurieux"
298270942,2024-05-13,5756,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,professionnel et sympathique,0.8,CHAUFFEUR_COMPORTEMENT,0.8,professionnel et sympathique
298252441,2024-05-13,2042,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,A l'heure |Courtois et efficace pour éviter les bouchons,0.9,PONCTUALITE,1.0,A l'heure |Courtois et efficace pour éviter les bouchons
298252441,2024-05-13,2042,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,A l'heure |Courtois et efficace pour éviter les bouchons,0.9,CHAUFFEUR_COMPORTEMENT,0.8,A l'heure |Courtois et efficace pour éviter les bouchons
298252441,2024-05-13,2042,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,A l'heure |Courtois et efficace pour éviter les bouchons,0.9,TRAJET_ITINERAIRE,0.9,A l'heure |Courtois et efficace pour éviter les bouchons
298232282,2024-05-11,1289,705002,60-CLUB AFFAIRES PREMIUM FREQUENT,Club affaires,Club Affaires,3.00,"Coffre pas en capacité de prendre nos 3 valises, petit coffre avec des effets personnels du chauffeur. Pas de solution autre que de prendre un autre taxi alors que nous étions 2 adultes et-un enfant",-0.6,ACCESSIBILITE,-0.6,"Coffre pas en capacité de prendre nos 3 valises, petit coffre avec des effets personnels du chauffeur."
298267845,2024-05-13,11253,690180,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"en retard et mauvais choix d'itinéraire, pourquoi payer les 7€ de réservation à l'avance",-0.9,PONCTUALITE,-1.0,"en retard et mauvais choix d'itinéraire, pourquoi payer les 7€ de réservation à l'avance"
298267845,2024-05-13,11253,690180,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"en retard et mauvais choix d'itinéraire, pourquoi payer les 7€ de réservation à l'avance",-0.9,TRAJET_ITINERAIRE,-0.7,"en retard et mauvais choix d'itinéraire, pourquoi payer les 7€ de réservation à l'avance"
298267845,2024-05-13,11253,690180,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"en retard et mauvais choix d'itinéraire, pourquoi payer les 7€ de réservation à l'avance",-0.9,PRIX_FACTURATION,-0.8,"en retard et mauvais choix d'itinéraire, pourquoi payer les 7€ de réservation à l'avance"
298204953,2024-05-10,12194,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,4.00,Parfum dans l habitacle beaucoup trop prégnant,-0.2,VEHICULE_CONFORT,-0.2,Parfum dans l habitacle beaucoup trop prégnant
298186863,2024-05-09,2204,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,J'ai été retiré de 30€ mais il était indiqué 25€ au compteur,-0.8,PRIX_FACTURATION,-0.8,J'ai été retiré de 30€ mais il était indiqué 25€ au compteur
298264652,2024-05-13,4596,,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,la prise en charge est intervenue avec 20 mn de retard sans véritable pré-message d'info AVANT  l'heure de RDV (8h15) Les prétendus appels à 8h21 et 8h28 n'ont jamais effectivement sonné.-Les incidents sont de + en+ nombreux. avec l'appli.,-0.3,PONCTUALITE,-0.7,la prise en charge est intervenue avec 20 mn de retard sans véritable pré-message d'info AVANT  l'heure de RDV
298264652,2024-05-13,4596,,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,la prise en charge est intervenue avec 20 mn de retard sans véritable pré-message d'info AVANT  l'heure de RDV (8h15) Les prétendus appels à 8h21 et 8h28 n'ont jamais effectivement sonné.-Les incidents sont de + en+ nombreux. avec l'appli.,-0.3,APPLICATION,-0.5,la prise en charge est intervenue avec 20 mn de retard sans véritable pré-message d'info AVANT  l'heure de RDV
298222527,2024-05-13,2187,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,1.00,Le monsieur il est venue en retard pressé avec du retard sur le trajet aussi vraiment je suis pas satisfaite,-0.9,PONCTUALITE,-1.0,Le monsieur il est venue en retard pressé avec du retard sur le trajet aussi vraiment je suis pas satisfaite
298222527,2024-05-13,2187,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,1.00,Le monsieur il est venue en retard pressé avec du retard sur le trajet aussi vraiment je suis pas satisfaite,-0.9,TRAJET_ITINERAIRE,-0.8,Le monsieur il est venue en retard pressé avec du retard sur le trajet aussi vraiment je suis pas satisfaite
298269043,2024-05-13,965,695331,59-GRAND PUBLIC,Service plus,Grand Public,2.00,Les amortisseurs arrières étaient très usagés. Le confort inexistant.,-0.8,VEHICULE_CONFORT,-0.8,Les amortisseurs arrières étaient très usagés. Le confort inexistant.
298087315,2024-05-07,6009,695331,92-G7VIP ET G7VANVIP,Service plus,Grand Public,5.00,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais |- discret et respectueux de mon confort |- etc... etc...||Merci beaucoup à lui.",0.9,PONCTUALITE,1.0,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais"
298087315,2024-05-07,6009,695331,92-G7VIP ET G7VANVIP,Service plus,Grand Public,5.00,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais |- discret et respectueux de mon confort |- etc... etc...||Merci beaucoup à lui.",0.9,CHAUFFEUR_COMPORTEMENT,1.0,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais"
298087315,2024-05-07,6009,695331,92-G7VIP ET G7VANVIP,Service plus,Grand Public,5.00,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais |- discret et respectueux de mon confort |- etc... etc...||Merci beaucoup à lui.",0.9,VEHICULE_PROPRETE,1.0,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais"
298087315,2024-05-07,6009,695331,92-G7VIP ET G7VANVIP,Service plus,Grand Public,5.00,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais |- discret et respectueux de mon confort |- etc... etc...||Merci beaucoup à lui.",0.9,CHAUFFEUR_CONDUITE,1.0,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais"
298087315,2024-05-07,6009,695331,92-G7VIP ET G7VANVIP,Service plus,Grand Public,5.00,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais |- discret et respectueux de mon confort |- etc... etc...||Merci beaucoup à lui.",0.9,VEHICULE_CONFORT,0.8,"tout a été parfait, le chauffeur était |- à l'heure |- poli|- serviable ( il est venu à ma rencontre pour porter ma valise)|- voiture impeccable |- conduite très calme |- m'a proposé quelle-musique je désirais"
297597068,2024-05-13,7541,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,3.00,Chauffeur pas aimable,-0.7,CHAUFFEUR_COMPORTEMENT,-0.7,Chauffeur pas aimable
298184397,2024-05-09,11667,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Un détour inutile pour rallonger la course... et donc le prix. 6 € de plus que le même trajet effectué dans le sens Levallois /Rueil quelques heures plus tôt.,-0.8,TRAJET_ITINERAIRE,-0.9,Un détour inutile pour rallonger la course... et donc le prix. 6 € de plus que le même trajet
298184397,2024-05-09,11667,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Un détour inutile pour rallonger la course... et donc le prix. 6 € de plus que le même trajet effectué dans le sens Levallois /Rueil quelques heures plus tôt.,-0.8,PRIX_FACTURATION,-0.7,Un détour inutile pour rallonger la course... et donc le prix. 6 € de plus que le même trajet
298249816,2024-05-13,3309,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Merci beaucoup au chauffeur pour la course !,0.7,CHAUFFEUR_COMPORTEMENT,0.7,Merci beaucoup au chauffeur pour la course !
298273647,2024-05-13,10165,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,Très sympathique.,0.8,CHAUFFEUR_COMPORTEMENT,0.8,Très sympathique.
298117424,2024-05-07,9710,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"De nombreux détours, pour arriver à proximité. |On profite de la naïveté des gens pour les voler...",-0.9,TRAJET_ITINERAIRE,-0.9,"De nombreux détours, pour arriver à proximité. |On profite de la naïveté des gens pour les voler..."
298117424,2024-05-07,9710,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"De nombreux détours, pour arriver à proximité. |On profite de la naïveté des gens pour les voler...",-0.9,PRIX_FACTURATION,-0.9,"De nombreux détours, pour arriver à proximité. |On profite de la naïveté des gens pour les voler..."
298230598,2024-05-11,10174,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,A less aggressive driving would be appreciated...,-0.2,CHAUFFEUR_CONDUITE,-0.2,A less aggressive driving would be appreciated...
298260416,2024-05-13,3752,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,4.00,Commande pour 8h mais arrivée du chauffeur à 8h05 et à 100 mètres de l'adresse renseignée à la commande. Conductrice courtoise.,0.3,PONCTUALITE,-0.3,Commande pour 8h mais arrivée du chauffeur à 8h05 et à 100 mètres de l'adresse renseignée à la commande. Conductrice courtoise.
298260416,2024-05-13,3752,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,4.00,Commande pour 8h mais arrivée du chauffeur à 8h05 et à 100 mètres de l'adresse renseignée à la commande. Conductrice courtoise.,0.3,CHAUFFEUR_COMPORTEMENT,0.8,Commande pour 8h mais arrivée du chauffeur à 8h05 et à 100 mètres de l'adresse renseignée à la commande. Conductrice courtoise.
298169640,2024-05-13,3676,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Mauvais choix de trajet,-0.7,TRAJET_ITINERAIRE,-0.7,Mauvais choix de trajet
298249110,2024-05-13,3994,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Chauffeur à l'heure et très agréable. Voiture spacieuse et bien entretenu,0.9,PONCTUALITE,1.0,Chauffeur à l'heure et très agréable. Voiture spacieuse et bien entretenu
298249110,2024-05-13,3994,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Chauffeur à l'heure et très agréable. Voiture spacieuse et bien entretenu,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Chauffeur à l'heure et très agréable. Voiture spacieuse et bien entretenu
298249110,2024-05-13,3994,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Chauffeur à l'heure et très agréable. Voiture spacieuse et bien entretenu,0.9,VEHICULE_CONFORT,0.8,Chauffeur à l'heure et très agréable. Voiture spacieuse et bien entretenu
